peopleCd,peopleNm,peopleNmEn,repRoleNm,filmoNames
20185680,신동녘,,VFX 아티스트,"검은 수녀들|거미집|늑대사냥|결혼, 하겠나?|시동|타짜: 원 아이드 잭|엑시트|국가부도의 날|협상|인랑|너의 결혼식|변산|나와 봄날의 약속|사라진 밤|염력|당신, 거기 있어줄래요|판도라|올레|여교사|더 폰|간신|해적: 바다로 간 산적|결혼전야|사랑해! 진영아|무서운 이야기 3 : 화성에서 온 소녀|무서운 이야기 3 '여우골'|무서운 이야기2'444'"
20137103,황인원,,VFX 슈퍼바이저,"검은 수녀들|거미집|늑대사냥|결혼, 하겠나?|시동|타짜: 원 아이드 잭|엑시트|국가부도의 날|협상|인랑|너의 결혼식|변산|나와 봄날의 약속|사라진 밤|염력|당신, 거기 있어줄래요|판도라|올레|여교사|더 폰|간신|해적: 바다로 간 산적|결혼전야|사랑해! 진영아|점쟁이들|백프로|슈퍼스타|사랑과 전쟁:열두 번째 남자|중천|라디오 스타|신데렐라|각설탕|싸움의 기술|애인|나의 결혼원정기|분홍신|무서운 이야기 3 : 화성에서 온 소녀|무서운 이야기|무서운 이야기 3 '여우골'|무서운 이야기 '콩쥐 팥쥐'|무서운 이야기2'444'"
20123072,한현국,,VFX 매니지먼트,"검은 수녀들|거미집|늑대사냥|결혼, 하겠나?|시동|타짜: 원 아이드 잭|엑시트|국가부도의 날|협상|인랑|너의 결혼식|변산|나와 봄날의 약속|사라진 밤|염력|당신, 거기 있어줄래요|판도라|올레|여교사|더 폰|간신|해적: 바다로 간 산적|결혼전야|슈퍼스타|사랑해! 진영아|롤플레이|점쟁이들|백프로|완벽한 파트너|무서운 이야기 3 : 화성에서 온 소녀|무서운 이야기|무서운 이야기 3 '여우골'|무서운 이야기 '콩쥐 팥쥐'|무서운 이야기2'444'"
20365887,유희란,,VFX 매니지먼트,검은 수녀들|설계자|거미집|늑대사냥|킬링 로맨스|카운트|인질|싱크홀|아이|히트맨|시동|가장 보통의 연애|타짜: 원 아이드 잭|미스터 주: 사라진 VIP
20198178,양오석,,VFX 아티스트,검은 수녀들|하이재킹|댓글부대|설계자|거미집|늑대사냥|킬링 로맨스|카운트|인질|싱크홀|아이|#살아있다|히트맨|백두산|가장 보통의 연애|타짜: 원 아이드 잭|엑시트|클로젯|미스터 주: 사라진 VIP|마녀|신과함께-죄와 벌|대립군|다른 길이 있다|서부전선|해적: 바다로 간 산적
20151722,이상헌,,VFX 아티스트,검은 수녀들|댓글부대|밀수|크로스|설계자|화란|거미집|천박사 퇴마 연구소: 설경의 비밀|비공식작전|범죄도시3|탄생|늑대사냥|절해고도|킬링 로맨스|스텔라|방법: 재차의|괴기맨숀|1947 보스톤|뜨거운 피|세자매|조제|반도|#살아있다|히트맨|가장 보통의 연애|장사리 : 잊혀진 영웅들|타짜: 원 아이드 잭|비스트|사바하|뺑반|스윙키즈|국가부도의 날|협상|안시성|인랑|마약왕|물괴|변산|사라진 밤|염력|꾼|미옥|대장 김창수|남한산성|군함도|박열|그대 이름은 장미|싱글라이더|판도라|형|가려진 시간|밀정|국가대표 2|부산행|궁합|순정|좋아해줘|조선마술사|극적인 하룻밤|순수의 시대|사도|화장|장수상회|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|해무(海霧)|역린|방황하는 칼날|플랜맨|동창생|히어로|관상|감기|숨바꼭질|스파이|타워|도둑들|가비|미운오리새끼|페이스메이커|마이 웨이|투혼|최종병기 활|퀵|고지전|플레이|달빛 길어올리기|아이들...|평양성|페스티발|초능력자|무적자|악마를 보았다|아저씨|일장춘몽
20396607,이승현,,VFX 매니지먼트,검은 수녀들|행복의 나라|하이재킹|댓글부대|설계자|카운트
20385407,허유림,,VFX 매니지먼트,검은 수녀들|댓글부대|설계자|거미집|압꾸정|카운트|한산 리덕스|한산: 용의 출현
20315949,유지혜,,VFX 매니지먼트,검은 수녀들|댓글부대|설계자|거미집|늑대사냥|킬링 로맨스|카운트|인질|싱크홀|아이|#살아있다|히트맨|가장 보통의 연애|타짜: 원 아이드 잭|미스터 주: 사라진 VIP|사바하|국가부도의 날|협상|안시성|인랑|변산|사라진 밤|염력|궁합
20393178,김지현,,VFX 매니지먼트,검은 수녀들|댓글부대|거미집|늑대사냥|킬링 로맨스|카운트|인질|싱크홀|괴기맨숀|아이|#살아있다|히트맨|가장 보통의 연애|타짜: 원 아이드 잭|엑시트|미스터 주: 사라진 VIP|사바하|국가부도의 날|안시성|협상|인랑|변산|그대 이름은 장미|궁합
20339996,함혜진,,VFX 매니지먼트,검은 수녀들|댓글부대|설계자|거미집|늑대사냥|킬링 로맨스|카운트|인질|싱크홀|아이|#살아있다|히트맨|가장 보통의 연애|타짜: 원 아이드 잭|엑시트|미스터 주: 사라진 VIP|사바하
20204147,이혜수,,VFX 매니지먼트,검은 수녀들|하이재킹|댓글부대|설계자|거미집|늑대사냥|킬링 로맨스|카운트|인질|싱크홀|아이|#살아있다|히트맨|가장 보통의 연애|타짜: 원 아이드 잭|엑시트|미스터 주: 사라진 VIP|사바하|국가부도의 날|안시성|협상|인랑|변산|사라진 밤|염력|꾼|미옥|대장 김창수|남한산성|군함도|하루|그대 이름은 장미|인천상륙작전|궁합|스퀴시랜드
20394288,김유민,Kim Yumin,VFX 매니지먼트,검은 수녀들|댓글부대|설계자|카운트
20400569,신윤호,,VFX 매니지먼트,검은 수녀들|설계자
20291764,신윤호,Shin Youn-ho,연출팀,타짜: 원 아이드 잭|자전차왕 엄복동|기억의 밤|여배우는 오늘도|콜리션|곡성|곰국
10054764,이경재,LEE Kyung-jae,VFX 매니지먼트,검은 수녀들|댓글부대|설계자|거미집|킬링 로맨스|봄날|인질|괴기맨숀|불어라 검풍아|세자매|#살아있다|히트맨|가장 보통의 연애|애월|타짜: 원 아이드 잭|사바하|국가부도의 날|안시성|협상|인랑|변산|사라진 밤|염력|꾼|미옥|대장 김창수|남한산성|군함도|박열|그대 이름은 장미|싱글라이더|목숨 건 연애|판도라|형|밀정|국가대표 2|부산행|궁합|순정|좋아해줘|조선마술사|극적인 하룻밤|순수의 시대|사도|화장|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|해무(海霧)|역린|방황하는 칼날|플랜맨|동창생|히어로|관상|숨바꼭질|감기|더 테러 라이브|고령화 가족|마이 라띠마|신세계|타워|도둑들|가비|페이스메이커|마이 웨이|투혼|최종병기 활|퀵|고지전|달빛 길어올리기|평양성|글러브|페스티발|초능력자|무적자|악마를 보았다|아저씨|이끼|작은 연못|비밀애|주유소 습격사건 2|불꽃처럼 나비처럼|1724 기방난동사건|크로싱|걸스카우트|싸움|엠|이장과 군수|김관장 대 김관장 대 김관장|오래된 정원|올드미스다이어리|누가 그녀와 잤을까?|우리들의 행복한 시간
20149005,최가영,CHOI Gayoung,VFX 매니지먼트,검은 수녀들|댓글부대|한국이 싫어서|설계자|거미집|늑대사냥|킬링 로맨스|카운트|한산 리덕스|한산: 용의 출현|인질|싱크홀|아이|#살아있다|히트맨|백두산|시동|가장 보통의 연애|타짜: 원 아이드 잭|엑시트|클로젯|미스터 주: 사라진 VIP|국가부도의 날|협상|안시성|인랑|변산|사라진 밤|염력|꾼|미옥|대장 김창수|남한산성|군함도|박열|하루|그대 이름은 장미|싱글라이더|목숨 건 연애|판도라|형|밀정|국가대표 2|슈퍼 프렌즈|부산행|궁합|순정|좋아해줘|조선마술사|극적인 하룻밤|순수의 시대|사도|화장|장수상회|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|해무(海霧)|역린|방황하는 칼날|플랜맨|동창생|히어로|스파이|뽀로로 극장판 슈퍼썰매 대모험|타워|도둑들|가비|페이스메이커|마이 웨이|푸른소금|모비딕|심장이 뛴다
20338853,김세연,,VFX 매니지먼트,검은 수녀들|댓글부대|설계자|거미집|늑대사냥|킬링 로맨스|카운트|인질|싱크홀|괴기맨숀|#살아있다|히트맨|백두산|가장 보통의 연애|타짜: 원 아이드 잭|엑시트|클로젯|미스터 주: 사라진 VIP
20318274,한태훈,,VFX 매니지먼트,검은 수녀들|댓글부대|설계자|거미집|늑대사냥|킬링 로맨스|카운트|한산 리덕스|한산: 용의 출현|인질|싱크홀|아이|#살아있다|히트맨|백두산|가장 보통의 연애|타짜: 원 아이드 잭|엑시트|클로젯|미스터 주: 사라진 VIP|사바하|안시성|인랑
20140918,박상호,Park Sang-ho,VFX 매니지먼트,검은 수녀들|탈출: 프로젝트 사일런스|댓글부대|설계자|거미집|늑대사냥|방법: 재차의|국가부도의 날|안시성|협상|인랑|변산|염력|꾼|미옥|궁합|미스터좀비|삼거리 무스탕 소년의 최후
20378036,황현철,,VFX 매니지먼트,검은 수녀들|탈출: 프로젝트 사일런스|댓글부대|설계자|거미집|늑대사냥|방법: 재차의
20314229,변지은,,VFX 아티스트,검은 수녀들|댓글부대|설계자|거미집|늑대사냥|킬링 로맨스|카운트|인질|싱크홀|아이|#살아있다|히트맨|백두산|시동|가장 보통의 연애|타짜: 원 아이드 잭|엑시트|클로젯|미스터 주: 사라진 VIP|사바하|국가부도의 날|안시성|협상|인랑|그대 이름은 장미
20290650,강민지,,VFX 아티스트,검은 수녀들|댓글부대|설계자|거미집|늑대사냥|킬링 로맨스|카운트|한산 리덕스|한산: 용의 출현|인질|싱크홀|괴기맨숀|아이|#살아있다|히트맨|백두산|시동|가장 보통의 연애|타짜: 원 아이드 잭|엑시트|클로젯|미스터 주: 사라진 VIP|사바하|국가부도의 날|협상|안시성|인랑|게이트|박열|하루|그대 이름은 장미
20179270,임영은,,VFX 아티스트,검은 수녀들|댓글부대|킬링 로맨스|카운트|인질|싱크홀|괴기맨숀|아이|#살아있다|히트맨|백두산|시동|가장 보통의 연애|타짜: 원 아이드 잭|엑시트|클로젯|미스터 주: 사라진 VIP|판도라|형|슈퍼 프렌즈|순정|좋아해줘|조선마술사|극적인 하룻밤|순수의 시대|사도|화장|장수상회|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|해무(海霧)|역린|방황하는 칼날|플랜맨|동창생|히어로|관상|감기|숨바꼭질|고령화 가족|스파이|마이 라띠마|신세계|타워|도둑들|주리
20193286,서유리,,VFX 슈퍼바이저,"검은 수녀들|댓글부대|싱글 인 서울|4분 44초|설계자|거미집|늑대사냥|앵커|카운트|킹메이커|소울메이트|리멤버|비와 당신의 이야기|해치지않아|속물들|신의 한 수: 귀수편|퍼펙트맨|배심원들|돈|극한직업|명당|리틀 포레스트|흥부: 글로 세상을 바꾼 자|살인자의 기억법|혼숨|미씽: 사라진 여자|특별수사: 사형수의 편지|해어화|널 기다리며|히야|남과 여|어떤살인|명량: 회오리 바다를 향하여|위험한 상견례 2|헬머니|국제시장|소리굽쇠|의궤, 8일간의 축제 3D|조선미녀삼총사"
20317774,김근영,,VFX 아티스트,검은 수녀들|탈출: 프로젝트 사일런스|댓글부대|설계자|거미집|대무가|보호자|젠틀맨|올빼미|한산 리덕스|한산: 용의 출현|방법: 재차의|메이드 인 루프탑|오! 문희|호텔 레이크|더러운 돈에 손대지 마라|다만 악에서 구하소서|백두산|판소리 복서|굿바이 썸머|기생충|돌멩이|미스터 주: 사라진 VIP|생일|악질경찰|해피 투게더|협상|인랑|버닝|샘
20254152,이세림,,VFX 아티스트,검은 수녀들|댓글부대|설계자|거미집|대무가|늑대사냥|보호자|한산 리덕스|한산: 용의 출현|발신제한|메이드 인 루프탑|오! 문희|호텔 레이크|더러운 돈에 손대지 마라|다만 악에서 구하소서|백두산|판소리 복서|굿바이 썸머|기생충|돌멩이|미스터 주: 사라진 VIP|생일|악질경찰|해피 투게더|협상|인랑|버닝|샘|밀정
20203086,박성진,,시각효과,검은 수녀들|하이재킹|댓글부대|한국이 싫어서|설계자|거미집|늑대사냥|카운트|더러운 돈에 손대지 마라|타짜: 원 아이드 잭|엑시트|사바하|국가부도의 날|대장 김창수|박열|하루|그대 이름은 장미|싱글라이더|뚜르: 내 생애 최고의 49일|목숨 건 연애|판도라|두 남자|형|밀정|국가대표 2|부산행|좋아해줘|조선마술사|극적인 하룻밤|서부전선|순수의 시대|사도|장수상회|화장|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|해무(海霧)|해적: 바다로 간 산적|역린|방황하는 칼날|플랜맨|동창생|관상|숨바꼭질|감기|더 테러 라이브|고령화 가족|신세계
20336645,김혜주,,VFX 아티스트,검은 수녀들|댓글부대|늑대사냥|킬링 로맨스|카운트|연애 빠진 로맨스|인질|싱크홀|아이|자백|서복|#살아있다|히트맨|백두산|가장 보통의 연애|타짜: 원 아이드 잭|엑시트|클로젯|미스터 주: 사라진 VIP
20141830,이진아,LEE Jin-a,VFX 아티스트,"검은 수녀들|댓글부대|설계자|거미집|늑대사냥|경관의 피|기적|강철비2: 정상회담|양자물리학|극장판 공룡메카드: 타이니소어의 섬|창궐|인랑|물괴|꾼|미옥|대장 김창수|브이아이피|군함도|박열|싱글라이더|판도라|형|밀정|부산행|순정|좋아해줘|조선마술사|극적인 하룻밤|순수의 시대|사도|화장|장수상회|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|해무(海霧)|역린|방황하는 칼날|플랜맨|동창생|관상|감기|숨바꼭질|더 테러 라이브|고령화 가족|마이 라띠마|신세계|배꼽|타워|R2B: 리턴투베이스|도둑들|가비|페이스메이커|마이 웨이|푸른소금|모비딕|심장이 뛴다|이파네마 소년|부당거래|해결사|사요나라 이츠카|죽이고 싶은|평행이론|여자 없는 세상|굿모닝 프레지던트|로니를 찾아서|4요일: 자살을 부르는 요일|나의 친구, 그의 아내|미쓰 홍당무|외톨이|아기와 나|달려라 자전거|눈에는 눈 이에는 이|숙명|바보|추격자|경축! 우리사랑|마지막 선물|내 사랑|우리 동네|마을금고 연쇄습격사건|펀치레이디|어깨 너머의 연인|사랑|즐거운 인생|브라보 마이 라이프|챔피언 마빡이|사랑방 선수와 어머니|이대근 이 댁은|날아라 허동구|동갑내기 과외하기 레슨 2|수|바람피기 좋은 날|마파도2|우리에게 내일은 없다|사랑할 때 이야기하는 것들|라디오 스타|신데렐라|각설탕|플라이 대디|사과|진실을 위하여"
20179397,강혜원,,VFX 아티스트,검은 수녀들|댓글부대|탐정 홍길동: 사라진 마을|연평해전|명량|더 테러 라이브|R2B: 리턴투베이스
20381679,박준혁,,VFX 아티스트,검은 수녀들|댓글부대|콘크리트 유토피아|해적: 도깨비 깃발
20251811,양정연,,VFX 아티스트,"검은 수녀들|댓글부대|비공식작전|범죄도시3|늑대사냥|킬링 로맨스|카운트|한산 리덕스|한산: 용의 출현|인질|싱크홀|괴기맨숀|아이|#살아있다|히트맨|속물들|가장 보통의 연애|타짜: 원 아이드 잭|클로젯|미스터 주: 사라진 VIP|돈|극한직업|명당|리틀 포레스트|공작|흥부: 글로 세상을 바꾼 자|살인자의 기억법|미씽: 사라진 여자|로봇, 소리|오빠생각"
